PMID,Journal,publisher_guess,year,doi,doi_url
38847137,Recent Pat Nanotechnol,Unknown,2024,10.2174/1872210517666230417103129,https://www.eurekaselect.com/article/131004
35086443,Recent Pat Nanotechnol,Unknown,2022,10.2174/187221051601220124093256,https://www.eurekaselect.com/article/120346
33280600,Recent Pat Drug Deliv Formul,Unknown,2020,10.2174/1872211314666201204160641,https://www.eurekaselect.com/article/112076
31884933,Recent Pat Drug Deliv Formul,Unknown,2019,10.2174/1872211314666191224115211,https://www.eurekaselect.com/article/103195
29657584,Curr Pharmacogenomics Person Med,Unknown,2017,10.2174/1875692115666170815161754,https://www.eurekaselect.com/article/85283
19337586,Curr Pharmacogenomics Person Med,Unknown,2008,10.2174/187569208786733820,https://www.eurekaselect.com/article/40139
35422230,Drug Metab Lett,Unknown,2022,10.2174/1872312815666220413095159,https://www.eurekaselect.com/article/122520
27604990,Drug Metab Lett,Unknown,2016,10.2174/1872312810666160729124745,https://www.eurekaselect.com/article/77451
26825255,Recent Adv DNA Gene Seq,Unknown,2015,10.2174/235209220901160126152924,https://www.eurekaselect.com/article/73254
25706620,Recent Adv DNA Gene Seq,Unknown,2014,10.2174/2352092209666150218003440,https://www.eurekaselect.com/article/65275
38910485,Curr Pharm Des,Unknown,2024,10.2174/0113816128298264240530061039,https://www.eurekaselect.com/article/141166
38747230,Curr Pharm Des,Unknown,2024,10.2174/0113816128303134240507072112,https://www.eurekaselect.com/article/140318
38910478,Comb Chem High Throughput Screen,Unknown,2024,10.2174/0113862073294339240603103623,https://www.eurekaselect.com/article/141157
38840392,Comb Chem High Throughput Screen,Unknown,2024,10.2174/0113862073302291240528055742,https://www.eurekaselect.com/article/140805
38910277,Curr Drug Metab,Unknown,2024,10.2174/0113892002302273240607055945,https://www.eurekaselect.com/article/141132
36748817,Curr Drug Metab,Unknown,2023,10.2174/1389200224666230207092813,https://www.eurekaselect.com/article/129330
38911937,Curr Org Chem,Unknown,2023,10.2174/0113852728266064231017181717,https://www.eurekaselect.com/article/135782
27134552,Curr Org Chem,Unknown,2015,10.2174/1385272819666150318221301,https://www.eurekaselect.com/article/66047
28503119,Curr Enzym Inhib,Unknown,2017,10.2174/1573408012666160725095854,https://www.eurekaselect.com/article/77300
22844265,Curr Enzym Inhib,Unknown,2011,10.2174/157340811798807597,https://www.eurekaselect.com/article/20958
35236277,Recent Pat Food Nutr Agric,Unknown,2022,10.2174/2212798412666220302163553,https://www.eurekaselect.com/article/121265
30246648,Recent Pat Food Nutr Agric,Unknown,2019,10.2174/2212798410666180924142716,https://www.eurekaselect.com/article/93181
24883266,Curr Angiogenes,Unknown,2013,10.2174/2211552802999140131105947,https://www.eurekaselect.com/article/55279
25374792,Curr Angiogenes,Unknown,2013,10.2174/22115528113020020001,https://www.eurekaselect.com/article/52253
31745452,Curr Metabolomics,Unknown,2018,10.2174/2213235X07666181219115856,https://www.eurekaselect.com/article/95318
27547730,Curr Metabolomics,Unknown,2016,10.2174/2213235X04666160613122429,https://www.eurekaselect.com/article/76508
36046837,Curr Psychopharmacol,Unknown,2022,10.2174/2211556009666210108112737,https://www.eurekaselect.com/article/113128
24432200,Recent Pat Space Technol,Unknown,2013,10.2174/18776116112029990011,https://www.eurekaselect.com/article/53949
38804327,Curr Org Synth,Unknown,2024,10.2174/1570179420666230418123350,https://www.eurekaselect.com/article/131107
38037906,Curr Org Synth,Unknown,2023,10.2174/0115701794271650231016094853,https://www.eurekaselect.com/article/135822
23795343,Recent Pat Biomed Eng,Unknown,2013,10.2174/1874764711306010007,https://www.eurekaselect.com/article/50091
21709726,Recent Pat Biomed Eng,Unknown,2008,10.2174/1874764710801010060,https://www.eurekaselect.com/article/40032
26322269,Curr Mol Imaging,Unknown,2014,10.2174/2211555203666141117220611,https://www.eurekaselect.com/article/63453
23316452,Curr Mol Imaging,Unknown,2012,10.2174/2211555211201010012,https://www.eurekaselect.com/article/45662
24358071,Curr Phys Chem,Unknown,2013,10.2174/1877946811303020002,https://www.eurekaselect.com/article/50691
22866172,Curr Phys Chem,Unknown,2012,10.2174/1877946811202010107,https://www.eurekaselect.com/article/41081
28409092,Curr Biotechnol,Unknown,2016,10.2174/2211550105666160322234434,https://www.eurekaselect.com/article/74541
29732275,Curr Biotechnol,Unknown,2017,10.2174/2211550105666160916170630,https://www.eurekaselect.com/article/78384
37064428,Adolesc Psychiatry (Hilversum),Unknown,2023,10.2174/2210676611666211105120645,https://www.eurekaselect.com/article/118727
26413463,Adolesc Psychiatry (Hilversum),Unknown,2013,10.2174/22106766113036660002,https://www.eurekaselect.com/article/56924
38874023,Recent Pat Anticancer Drug Discov,Unknown,2024,10.2174/0115748928315021240603073902,https://www.eurekaselect.com/article/141067
37724671,Recent Pat Anticancer Drug Discov,Unknown,2023,10.2174/1574892819666230915103434,https://www.eurekaselect.com/article/134589
38860903,Curr Neuropharmacol,Unknown,2024,10.2174/1570159X22666240517094428,https://www.eurekaselect.com/article/140409
38073105,Curr Neuropharmacol,Unknown,2023,10.2174/1570159X22666231206153936,https://www.eurekaselect.com/article/136560
38910479,Curr Diabetes Rev,Unknown,2024,10.2174/0115733998264880230919062657,https://www.eurekaselect.com/article/141152
38243953,Curr Diabetes Rev,Unknown,2024,10.2174/0115733998274651231117101511,https://www.eurekaselect.com/article/137367
38899597,Curr Stem Cell Res Ther,Unknown,2024,10.2174/011574888X298902240523103352,https://www.eurekaselect.com/article/140956
37526189,Curr Stem Cell Res Ther,Unknown,2024,10.2174/1574888X18666230731150317,https://www.eurekaselect.com/article/133280
33568036,Recent Pat Antiinfect Drug Discov,Unknown,2021,10.2174/1574891X16666210210101912,https://www.eurekaselect.com/article/114068
26510900,Recent Pat Antiinfect Drug Discov,Unknown,2016,10.2174/1574891x10666151029113334,https://www.eurekaselect.com/article/71436
27875961,Recent Pat CNS Drug Discov,Unknown,2016,10.2174/157488981002160919201100,https://www.eurekaselect.com/article/78422
26129854,Recent Pat CNS Drug Discov,Unknown,2015,10.2174/1574889810666150701142836,https://www.eurekaselect.com/article/68459
38910423,Rev Recent Clin Trials,Unknown,2024,10.2174/0115748871303638240529160610,https://www.eurekaselect.com/article/140963
37907491,Rev Recent Clin Trials,Unknown,2023,10.2174/0115748871254419231019053136,https://www.eurekaselect.com/article/135686
38874043,Curr Med Imaging,Unknown,2024,10.2174/0115734056270935231113035620,https://www.eurekaselect.com/article/141027
38676514,Curr Med Imaging,Unknown,2024,10.2174/157340562001240405141606,https://www.eurekaselect.com/article/139616
38910466,Curr Neurovasc Res,Unknown,2024,10.2174/0115672026309198240605102300,https://www.eurekaselect.com/article/141102
38551043,Curr Neurovasc Res,Unknown,2024,10.2174/0115672026299307240321090030,https://www.eurekaselect.com/article/139421
25600348,Recent Pat Cardiovasc Drug Discov,Unknown,2014,10.2174/157489010901150116112307,https://www.eurekaselect.com/article/64602
23176379,Recent Pat Cardiovasc Drug Discov,Unknown,2013,10.2174/18722083113079990008,https://www.eurekaselect.com/article/52694
38910468,Curr Drug Discov Technol,Unknown,2024,10.2174/0115701638299377240604112400,https://www.eurekaselect.com/article/141104
37464822,Curr Drug Discov Technol,Unknown,2024,10.2174/1570163820666230718123544,https://www.eurekaselect.com/article/132976
38847245,Anticancer Agents Med Chem,Unknown,2024,10.2174/0118715206288348240420174853,https://www.eurekaselect.com/article/140844
37936467,Anticancer Agents Med Chem,Unknown,2024,10.2174/0118715206255557231024095245,https://www.eurekaselect.com/article/135914
38847262,Cardiovasc Hematol Agents Med Chem,Unknown,2024,10.2174/0118715257286369240527055010,https://www.eurekaselect.com/article/140833
38258787,Cardiovasc Hematol Agents Med Chem,Unknown,2024,10.2174/0118715257276051240111060414,https://www.eurekaselect.com/article/137607
27026409,Inflamm Allergy Drug Targets,Unknown,2015,10.2174/1871528114666160330113227,https://www.eurekaselect.com/article/74641
23701173,Inflamm Allergy Drug Targets,Unknown,2013,10.2174/18715281113129990002,https://www.eurekaselect.com/article/54033
38867538,Med Chem,Unknown,2024,10.2174/0115734064300961240417063246,https://www.eurekaselect.com/article/140996
38265379,Med Chem,Unknown,2024,10.2174/0115734064255060231116192839,https://www.eurekaselect.com/article/137684
38910424,CNS Neurol Disord Drug Targets,Unknown,2024,10.2174/0118715273304077240603115521,https://www.eurekaselect.com/article/141195
38243986,CNS Neurol Disord Drug Targets,Unknown,2024,10.2174/0118715273264879231027070642,https://www.eurekaselect.com/article/137276
38847150,Endocr Metab Immune Disord Drug Targets,Unknown,2024,10.2174/0118715303239481231030043730,https://www.eurekaselect.com/article/135833
38808720,Endocr Metab Immune Disord Drug Targets,Unknown,2024,10.2174/0118715303283400240521120048,https://www.eurekaselect.com/article/140659
38910412,Cardiovasc Hematol Disord Drug Targets,Unknown,2024,10.2174/011871529X297081240613075328,https://www.eurekaselect.com/article/141177
34387174,Cardiovasc Hematol Disord Drug Targets,Unknown,2021,10.2174/1871529X21666210812111931,https://www.eurekaselect.com/article/117304
38835127,Infect Disord Drug Targets,Unknown,2024,10.2174/0118715265304022240514090953,https://www.eurekaselect.com/article/140763
38265374,Infect Disord Drug Targets,Unknown,2024,10.2174/0118715265255339240102110929,https://www.eurekaselect.com/article/137675
32201485,Lett Drug Des Discov,Unknown,2019,10.2174/1570180815666181017131349,https://www.eurekaselect.com/article/93776
20535242,Lett Drug Des Discov,Unknown,2010,10.2174/157018010791163424,https://www.eurekaselect.com/article/31081
29657563,Curr Psychiatry Rev,Unknown,2017,10.2174/2211556007666180115105935,https://www.eurekaselect.com/article/87907
25620901,Curr Psychiatry Rev,Unknown,2013,10.2174/157340013805289635,https://www.eurekaselect.com/article/49354
31853241,Curr Immunol Rev,Unknown,2019,10.2174/1573395514666180604084404,https://www.eurekaselect.com/article/90875
21037937,Curr Immunol Rev,Unknown,2010,10.2174/157339510791823772,https://www.eurekaselect.com/article/31510
26361636,Appl NMR Spectrosc,Unknown,2015,10.2174/9781608059621115010007,https://www.eurekaselect.com/chapter/7130
38910488,Pharm Nanotechnol,Unknown,2024,10.2174/0122117385306495240529052911,https://www.eurekaselect.com/article/141101
37702235,Pharm Nanotechnol,Unknown,2023,10.2174/2211738511666230912160729,https://www.eurekaselect.com/article/134468
22102982,Drug Deliv Lett,Unknown,2011,10.2174/2210303111101010013,https://www.eurekaselect.com/article/40871
25506404,Recent Pat Nanomed,Unknown,2014,10.2174/1877912304666140708184013,https://www.eurekaselect.com/article/61307
24312161,Recent Pat Nanomed,Unknown,2013,10.2174/1877912311303010003,https://www.eurekaselect.com/article/53963
26279972,Recent Pat Regen Med,Unknown,2013,10.2174/22102965113039990020,https://www.eurekaselect.com/article/54856
30532669,Curr Nanosci,Unknown,2018,10.2174/1573413714666180313130235,https://www.eurekaselect.com/article/89080
26491428,Curr Nanosci,Unknown,2009,10.2174/157341309788921381,https://www.eurekaselect.com/article/14663
38910473,Curr Pediatr Rev,Unknown,2024,10.2174/0115733963271997240605103909,https://www.eurekaselect.com/article/141149
25705146,Curr Cancer Ther Rev,Unknown,2014,10.2174/157339471002141124121404,https://www.eurekaselect.com/article/63540
24482633,Curr Cancer Ther Rev,Unknown,2006,10.2174/157339406777934681,https://www.eurekaselect.com/article/1393
26361585,Curr Chem Biol,Unknown,2014,10.2174/2212796809666150227223857,https://www.eurekaselect.com/article/65514
34113540,Curr Chem Biol,Unknown,2011,10.2174/2212796811105030183,https://www.eurekaselect.com/article/39599
38828869,Antiinflamm Antiallergy Agents Med Chem,Unknown,2024,10.2174/0118715230275741231207115011,https://www.eurekaselect.com/article/136641
34852750,Antiinflamm Antiallergy Agents Med Chem,Unknown,2022,10.2174/1871523020666211201162917,https://www.eurekaselect.com/article/119185
38910490,Curr Med Chem,Unknown,2024,10.2174/0109298673310694240605074429,https://www.eurekaselect.com/article/141108
38549528,Curr Med Chem,Unknown,2024,10.2174/0109298673264615231124072130,https://www.eurekaselect.com/article/138558
31815094,Curr Organocatal,Unknown,2018,10.2174/2213337206666181126120156,https://www.eurekaselect.com/article/94777
38879765,Curr Drug Res Rev,Unknown,2024,10.2174/0125899775298987240528050110,https://www.eurekaselect.com/article/140836
38115616,Curr Drug Res Rev,Unknown,2023,10.2174/0125899775274502231210060016,https://www.eurekaselect.com/article/136755
38910487,Mini Rev Med Chem,Unknown,2024,10.2174/0113895575307480240610055622,https://www.eurekaselect.com/article/141107
37694781,Mini Rev Med Chem,Unknown,2024,10.2174/1389557523666230911141339,https://www.eurekaselect.com/article/134419
16535863,Curr Drug Targets Infect Disord,Unknown,2005,10.2174/156800505774912901,https://www.eurekaselect.com/article/35799
16181147,Curr Drug Targets Infect Disord,Unknown,2005,10.2174/1568005054880154,https://www.eurekaselect.com/article/35265
16305485,Curr Med Chem Anticancer Agents,Unknown,2005,10.2174/156801105774574676,https://www.eurekaselect.com/article/35158
16101492,Curr Med Chem Anticancer Agents,Unknown,2005,10.2174/1568011054222337,https://www.eurekaselect.com/article/35152
16375688,Curr Drug Targets CNS Neurol Disord,Unknown,2005,10.2174/156800705774933096,https://www.eurekaselect.com/article/35399
16101559,Curr Drug Targets CNS Neurol Disord,Unknown,2005,10.2174/1568007054546108,https://www.eurekaselect.com/article/35275
16503876,Curr Drug Targets Cardiovasc Haematol Disord,Unknown,2005,10.2174/156800605774962059,https://www.eurekaselect.com/article/35726
14683471,Curr Drug Targets Cardiovasc Haematol Disord,Unknown,2003,10.2174/1568006033481366,https://www.eurekaselect.com/article/36515
38910472,Curr Pharm Biotechnol,Unknown,2024,10.2174/0113892010296223240612050639,https://www.eurekaselect.com/article/141163
38310450,Curr Pharm Biotechnol,Unknown,2024,10.2174/0113892010246389231012041120,https://www.eurekaselect.com/article/137389
38910467,Curr Drug Targets,Unknown,2024,10.2174/0113894501306843240606114854,https://www.eurekaselect.com/article/141110
38213164,Curr Drug Targets,Unknown,2024,10.2174/0113894501281290231221053939,https://www.eurekaselect.com/article/137226
17305523,Curr Drug Targets Inflamm Allergy,Unknown,2005,10.2174/156801005774912833,https://www.eurekaselect.com/article/39677
15379600,Curr Drug Targets Inflamm Allergy,Unknown,2004,10.2174/1568010043343606,https://www.eurekaselect.com/article/36171
38899524,Curr HIV Res,Unknown,2024,10.2174/011570162X311238240603042806,https://www.eurekaselect.com/article/140947
37455457,Curr HIV Res,Unknown,2023,10.2174/1570162X21666230714122716,https://www.eurekaselect.com/article/132904
38910465,Curr Vasc Pharmacol,Unknown,2024,10.2174/0115701611298073240612050741,https://www.eurekaselect.com/article/141146
38284696,Curr Vasc Pharmacol,Unknown,2024,10.2174/0115701611283841231227064343,https://www.eurekaselect.com/article/137919
16250869,Curr Med Chem Cardiovasc Hematol Agents,Unknown,2005,10.2174/156801605774322373,https://www.eurekaselect.com/article/35497
16250862,Curr Med Chem Cardiovasc Hematol Agents,Unknown,2005,10.2174/156801605774322355,https://www.eurekaselect.com/article/35490
38910422,Curr Alzheimer Res,Unknown,2024,10.2174/0115672050317608240531130204,https://www.eurekaselect.com/article/141193
38523524,Curr Alzheimer Res,Unknown,2024,10.2174/0115672050306101240321050146,https://www.eurekaselect.com/article/139346
38910469,Curr Drug Deliv,Unknown,2024,10.2174/0115672018305677240611080910,https://www.eurekaselect.com/article/141158
38310440,Curr Drug Deliv,Unknown,2024,10.2174/0115672018275382231215063052,https://www.eurekaselect.com/article/137565
27500081,Epigenet Diagn Ther,Unknown,2015,10.2174/2214083201999140320153918,https://www.eurekaselect.com/article/59720
29861702,Mini Rev Org Chem,Unknown,2018,10.2174/1570193X15666171211165344,https://www.eurekaselect.com/article/87342
23432157,Recent Pat Endocr Metab Immune Drug Discov,Unknown,2013,10.2174/1872214811307020004,https://www.eurekaselect.com/article/50328
28670509,Recent Pat Biomark,Unknown,2015,10.2174/2210309005666150804195033,https://www.eurekaselect.com/article/69333
21857885,Antiinfect Agents Med Chem,Unknown,2009,10.2174/187152109787846060,https://www.eurekaselect.com/article/13926
